clip,time,length,bladeX,bladeY,bladeZ,hipsYaw,leftX,leftY,leftZ,rightX,rightY,rightZ
Pelag_MX_Whirlwind,0.372515,1.516667,0.175917,0.203915,0.684072,186.225100,0.087435,0.018317,-0.008613,-0.201736,0.103670,0.643283
Pelag_MX_Whirlwind,0.375841,1.516667,0.193492,0.203811,0.678972,188.638200,0.086529,0.018888,-0.010081,-0.175463,0.101284,0.659185
Pelag_MX_Whirlwind,0.379167,1.516667,0.211563,0.204151,0.673374,191.103900,0.085599,0.019456,-0.011756,-0.148586,0.098446,0.673119
Pelag_MX_Whirlwind,0.382493,1.516667,0.230194,0.205018,0.667262,193.624500,0.084886,0.019775,-0.013103,-0.121911,0.095489,0.685004
Pelag_MX_Whirlwind,0.385819,1.516667,0.250116,0.206524,0.661542,196.215100,0.085065,0.019832,-0.012953,-0.095480,0.092839,0.696228
Pelag_MX_Whirlwind,0.389145,1.516667,0.270793,0.208452,0.655304,198.903500,0.085062,0.019828,-0.012563,-0.069964,0.090470,0.706732
Pelag_MX_Whirlwind,0.392471,1.516667,0.291850,0.210641,0.648012,201.681600,0.084685,0.019752,-0.012276,-0.045512,0.088175,0.715979
Pelag_MX_Whirlwind,0.395797,1.516667,0.313129,0.212965,0.639487,204.539700,0.084011,0.019614,-0.012084,-0.022052,0.085760,0.723733
Pelag_MX_Whirlwind,0.399123,1.516667,0.334460,0.215301,0.629569,207.468200,0.083114,0.019433,-0.011997,0.000476,0.083005,0.729759
Pelag_MX_Whirlwind,0.402449,1.516667,0.356744,0.217549,0.618626,210.457500,0.083291,0.019301,-0.011705,0.023034,0.079447,0.734389
Pelag_MX_Whirlwind,0.405775,1.516667,0.379091,0.219587,0.606210,213.498400,0.084087,0.019325,-0.011860,0.044485,0.074757,0.737525
Pelag_MX_Whirlwind,0.409101,1.516667,0.400913,0.221308,0.592040,216.581500,0.084829,0.019448,-0.012367,0.064393,0.069679,0.739335
Pelag_MX_Whirlwind,0.412427,1.516667,0.422005,0.222616,0.576033,219.698300,0.085236,0.019611,-0.012920,0.082856,0.064965,0.740164
Pelag_MX_Whirlwind,0.415753,1.516667,0.442156,0.223432,0.558128,222.840300,0.085066,0.019761,-0.013217,0.100104,0.061331,0.740320
Pelag_MX_Whirlwind,0.419079,1.516667,0.462248,0.223441,0.538146,226.001000,0.085248,0.019627,-0.013378,0.117235,0.059200,0.740075
Pelag_MX_Whirlwind,0.422405,1.516667,0.481541,0.222952,0.516266,229.176500,0.085271,0.019562,-0.013804,0.133365,0.058744,0.739869
Pelag_MX_Whirlwind,0.425731,1.516667,0.499394,0.222113,0.492733,232.361800,0.084766,0.019660,-0.014318,0.148561,0.059162,0.739241
Pelag_MX_Whirlwind,0.429057,1.516667,0.515568,0.220943,0.467765,235.551500,0.083779,0.019896,-0.014775,0.163064,0.059461,0.737610
Pelag_MX_Whirlwind,0.432383,1.516667,0.529849,0.219451,0.441604,238.740400,0.082386,0.020253,-0.015056,0.176863,0.058596,0.734419
Pelag_MX_Whirlwind,0.435709,1.516667,0.542880,0.217196,0.414118,241.922900,0.081922,0.020312,-0.015230,0.190334,0.055582,0.728913
Pelag_MX_Whirlwind,0.439035,1.516667,0.554006,0.214422,0.385823,245.093900,0.082676,0.020413,-0.014714,0.202148,0.051760,0.721949
Pelag_MX_Whirlwind,0.442361,1.516667,0.562768,0.211274,0.357170,248.247800,0.083590,0.020703,-0.013976,0.211939,0.047718,0.714610
Pelag_MX_Whirlwind,0.445687,1.516667,0.569067,0.207711,0.328464,251.379500,0.083829,0.021071,-0.013681,0.219932,0.043708,0.707793
Pelag_MX_Whirlwind,0.449013,1.516667,0.572833,0.203682,0.300013,254.483700,0.082516,0.021331,-0.014451,0.226545,0.039852,0.702337
Pelag_MX_Whirlwind,0.452339,1.516667,0.574026,0.199203,0.270474,257.569500,0.079073,0.021277,-0.018405,0.232430,0.035890,0.697040
Pelag_MX_Whirlwind,0.455665,1.516667,0.572698,0.194273,0.240326,260.675800,0.074098,0.020871,-0.024927,0.237981,0.031167,0.691819
Pelag_MX_Whirlwind,0.458991,1.516667,0.568953,0.189031,0.210243,263.809100,0.067859,0.020638,-0.032607,0.242916,0.026398,0.687444
Pelag_MX_Whirlwind,0.462317,1.516667,0.562899,0.183658,0.180306,266.973500,0.060714,0.021138,-0.040613,0.247009,0.022365,0.684132
Pelag_MX_Whirlwind,0.465643,1.516667,0.554648,0.178337,0.150583,270.173800,0.053175,0.022882,-0.048160,0.250093,0.019818,0.682099
Pelag_MX_Whirlwind,0.468969,1.516667,0.543220,0.172154,0.120306,273.415000,0.044385,0.025007,-0.055495,0.251396,0.018453,0.680830
Pelag_MX_Whirlwind,0.472295,1.516667,0.529337,0.165898,0.089985,276.702100,0.034251,0.027586,-0.062140,0.252736,0.018922,0.680814
Pelag_MX_Whirlwind,0.475621,1.516667,0.513600,0.160232,0.060035,280.040200,0.023454,0.030960,-0.067749,0.254391,0.020861,0.681805
Pelag_MX_Whirlwind,0.478947,1.516667,0.496125,0.155327,0.030489,283.433700,0.012226,0.035031,-0.072374,0.256011,0.023366,0.683344
Pelag_MX_Whirlwind,0.482273,1.516667,0.477025,0.151350,0.001374,286.886700,0.000750,0.039702,-0.076093,0.257281,0.025489,0.685142
Pelag_MX_Whirlwind,0.485600,1.516667,0.455279,0.147651,-0.027893,290.399800,-0.012016,0.044372,-0.079304,0.257033,0.025930,0.686299
Pelag_MX_Whirlwind,0.488926,1.516667,0.431027,0.144244,-0.056459,293.963300,-0.025959,0.049564,-0.080706,0.256074,0.025567,0.687039
Pelag_MX_Whirlwind,0.492252,1.516667,0.404918,0.141490,-0.083690,297.568500,-0.040138,0.055100,-0.080445,0.255240,0.024834,0.687575
Pelag_MX_Whirlwind,0.495578,1.516667,0.377234,0.139443,-0.109330,301.205500,-0.053992,0.060438,-0.079168,0.254853,0.023767,0.687742
Pelag_MX_Whirlwind,0.498904,1.516667,0.348289,0.138121,-0.133152,304.863000,-0.066970,0.065039,-0.077645,0.255161,0.022361,0.687336
Pelag_MX_Whirlwind,0.502230,1.516667,0.317487,0.137556,-0.154813,308.528800,-0.079309,0.068451,-0.076300,0.255363,0.020752,0.686531
Pelag_MX_Whirlwind,0.505556,1.516667,0.285669,0.137672,-0.174252,312.189700,-0.089847,0.070677,-0.074924,0.255833,0.019269,0.685819
Pelag_MX_Whirlwind,0.508882,1.516667,0.253675,0.138365,-0.191452,315.832600,-0.098596,0.072199,-0.073726,0.256854,0.017883,0.685086
Pelag_MX_Whirlwind,0.512208,1.516667,0.221894,0.139522,-0.206369,319.444000,-0.106162,0.073468,-0.072643,0.258233,0.016599,0.684322
Pelag_MX_Whirlwind,0.515534,1.516667,0.190710,0.141011,-0.219009,323.011800,-0.113175,0.074824,-0.071369,0.259762,0.015459,0.683600
Pelag_MX_Whirlwind,0.518860,1.516667,0.159778,0.143230,-0.229085,326.550600,-0.120549,0.076646,-0.068826,0.260659,0.014714,0.683685
Pelag_MX_Whirlwind,0.522186,1.516667,0.129432,0.146539,-0.237778,330.108800,-0.127092,0.078497,-0.065603,0.261526,0.014102,0.684123
Pelag_MX_Whirlwind,0.525512,1.516667,0.100040,0.150080,-0.244813,333.621900,-0.132516,0.080167,-0.062321,0.262757,0.013692,0.684571
Pelag_MX_Whirlwind,0.528838,1.516667,0.071768,0.153071,-0.249552,337.017300,-0.137103,0.081652,-0.059267,0.264249,0.013559,0.684933
Pelag_MX_Whirlwind,0.532164,1.516667,0.044894,0.154763,-0.251466,340.221600,-0.141281,0.082984,-0.056748,0.265766,0.013632,0.685018
Pelag_MX_Whirlwind,0.535490,1.516667,0.019604,0.154768,-0.248879,343.198300,-0.145370,0.084445,-0.053652,0.266905,0.013931,0.685694
Pelag_MX_Whirlwind,0.538816,1.516667,-0.004242,0.153009,-0.242604,346.030100,-0.149068,0.085782,-0.050145,0.267351,0.013950,0.686060
Pelag_MX_Whirlwind,0.542142,1.516667,-0.026268,0.150136,-0.234455,348.708500,-0.152655,0.086977,-0.046933,0.267318,0.013668,0.685765
Pelag_MX_Whirlwind,0.545468,1.516667,-0.046157,0.146969,-0.225650,351.212000,-0.156334,0.088113,-0.044048,0.267165,0.013300,0.685161
Pelag_MX_Whirlwind,0.548794,1.516667,-0.063690,0.144306,-0.217443,353.516000,-0.160174,0.089200,-0.041496,0.267345,0.013087,0.684598
Pelag_MX_Whirlwind,0.552120,1.516667,-0.078896,0.142425,-0.210058,355.598600,-0.164188,0.089975,-0.038510,0.267916,0.013012,0.684861
Pelag_MX_Whirlwind,0.555446,1.516667,-0.091779,0.140621,-0.203011,357.466900,-0.167834,0.090289,-0.034968,0.268220,0.012905,0.685206
Pelag_MX_Whirlwind,0.558772,1.516667,-0.102492,0.138909,-0.196647,359.136900,-0.170892,0.090287,-0.031490,0.268414,0.012853,0.685304
Pelag_MX_Whirlwind,0.562098,1.516667,-0.111276,0.137306,-0.191028,0.624309,-0.173328,0.090081,-0.028407,0.268662,0.012870,0.685241
Pelag_MX_Whirlwind,0.565424,1.516667,-0.118360,0.135836,-0.186181,1.944384,-0.175165,0.089818,-0.026050,0.269139,0.012959,0.685106
Pelag_MX_Whirlwind,0.568750,1.516667,-0.123963,0.134528,-0.182108,3.111980,-0.176449,0.089579,-0.024629,0.269939,0.013088,0.684962
Pelag_MX_Whirlwind,0.572076,1.516667,-0.128291,0.133408,-0.178788,4.141695,-0.177262,0.089143,-0.023789,0.270803,0.013173,0.684790
Pelag_MX_Whirlwind,0.575402,1.516667,-0.131543,0.132506,-0.176180,5.047710,-0.177824,0.088549,-0.023273,0.271610,0.013191,0.684634
Pelag_MX_Whirlwind,0.578728,1.516667,-0.133910,0.131849,-0.174231,5.843942,-0.178361,0.087837,-0.022843,0.272265,0.013128,0.684547
Pelag_MX_Whirlwind,0.582054,1.516667,-0.135575,0.131459,-0.172873,6.544005,-0.179092,0.087029,-0.022250,0.272674,0.012975,0.684584
Pelag_MX_Whirlwind,0.585380,1.516667,-0.136315,0.132029,-0.172214,7.155985,-0.179743,0.086701,-0.021454,0.273195,0.013317,0.684637
Pelag_MX_Whirlwind,0.588706,1.516667,-0.136275,0.133453,-0.172435,7.670547,-0.180129,0.086408,-0.020689,0.273912,0.013764,0.684632
Pelag_MX_Whirlwind,0.592032,1.516667,-0.135789,0.135374,-0.173448,8.093718,-0.180503,0.085875,-0.019933,0.274512,0.013955,0.684728
Pelag_MX_Whirlwind,0.595358,1.516667,-0.134971,0.137821,-0.175198,8.433316,-0.180947,0.085268,-0.019205,0.274864,0.013933,0.685011
Pelag_MX_Whirlwind,0.598684,1.516667,-0.133931,0.140820,-0.177629,8.696930,-0.181551,0.084764,-0.018533,0.274812,0.013720,0.685548
Pelag_MX_Whirlwind,0.602010,1.516667,-0.131964,0.144921,-0.181182,8.891954,-0.181573,0.085008,-0.018435,0.275097,0.013899,0.685915
Pelag_MX_Whirlwind,0.605336,1.516667,-0.129453,0.149964,-0.185622,9.025518,-0.181225,0.085659,-0.018647,0.275744,0.014435,0.686344
Pelag_MX_Whirlwind,0.608662,1.516667,-0.127030,0.155626,-0.190554,9.104460,-0.181013,0.086306,-0.018791,0.276224,0.014912,0.687038
Pelag_MX_Whirlwind,0.611988,1.516667,-0.124791,0.161924,-0.195916,9.135319,-0.180929,0.086903,-0.018821,0.276498,0.015242,0.687862
Pelag_MX_Whirlwind,0.615314,1.516667,-0.122831,0.168875,-0.201640,9.124295,-0.180976,0.087413,-0.018695,0.276537,0.015350,0.688687
Pelag_MX_Whirlwind,0.618640,1.516667,-0.120498,0.176763,-0.208186,9.071706,-0.180504,0.088037,-0.018874,0.276947,0.015400,0.688936
Pelag_MX_Whirlwind,0.621966,1.516667,-0.117700,0.185604,-0.215512,8.965160,-0.179687,0.088672,-0.019337,0.277416,0.015308,0.688768
Pelag_MX_Whirlwind,0.625292,1.516667,-0.114900,0.195130,-0.223126,8.819869,-0.178973,0.089183,-0.019767,0.277534,0.014985,0.688526
Pelag_MX_Whirlwind,0.628619,1.516667,-0.112159,0.205211,-0.230837,8.654108,-0.178366,0.089598,-0.020143,0.277364,0.014512,0.688230
Pelag_MX_Whirlwind,0.631945,1.516667,-0.109549,0.215707,-0.238462,8.486381,-0.177858,0.089939,-0.020447,0.276978,0.013964,0.687898
Pelag_MX_Whirlwind,0.635271,1.516667,-0.107151,0.226470,-0.245827,8.335506,-0.177446,0.090235,-0.020655,0.276460,0.013416,0.687547
Pelag_MX_Whirlwind,0.638597,1.516667,-0.105055,0.237339,-0.252771,8.220712,-0.177131,0.090580,-0.020776,0.275903,0.012937,0.687194
Pelag_MX_Whirlwind,0.641923,1.516667,-0.103362,0.248150,-0.259142,8.161674,-0.176841,0.091007,-0.020845,0.275413,0.012595,0.686857
Pelag_MX_Whirlwind,0.645249,1.516667,-0.102181,0.258725,-0.264798,8.178543,-0.176477,0.091526,-0.020902,0.275103,0.012451,0.686555
Pelag_MX_Whirlwind,0.648575,1.516667,-0.101626,0.268884,-0.269605,8.291924,-0.175927,0.092136,-0.020985,0.275097,0.012570,0.686306
Pelag_MX_Whirlwind,0.651901,1.516667,-0.102441,0.278248,-0.273247,8.515763,-0.175675,0.092578,-0.020927,0.274844,0.012729,0.686356
Pelag_MX_Whirlwind,0.655227,1.516667,-0.104655,0.287082,-0.275954,8.830469,-0.175533,0.092957,-0.020929,0.274239,0.012902,0.686584
Pelag_MX_Whirlwind,0.658553,1.516667,-0.107840,0.295594,-0.277932,9.232914,-0.175074,0.093465,-0.021161,0.273726,0.013258,0.686794
Pelag_MX_Whirlwind,0.661879,1.516667,-0.112003,0.303763,-0.279175,9.723320,-0.174327,0.094092,-0.021600,0.273336,0.013783,0.686979
Pelag_MX_Whirlwind,0.665205,1.516667,-0.117150,0.311572,-0.279674,10.301900,-0.173327,0.094827,-0.022222,0.273095,0.014463,0.687131
Pelag_MX_Whirlwind,0.668531,1.516667,-0.123746,0.318635,-0.279335,10.968890,-0.172552,0.095286,-0.022927,0.272566,0.014916,0.687322
Pelag_MX_Whirlwind,0.671857,1.516667,-0.131689,0.325017,-0.278156,11.724500,-0.171855,0.095522,-0.023710,0.271868,0.015207,0.687525
Pelag_MX_Whirlwind,0.675183,1.516667,-0.140612,0.330995,-0.276170,12.568960,-0.170956,0.095816,-0.024607,0.271384,0.015611,0.687670
Pelag_MX_Whirlwind,0.678509,1.516667,-0.150505,0.336560,-0.273348,13.502410,-0.169949,0.096163,-0.025595,0.271131,0.016113,0.687747
Pelag_MX_Whirlwind,0.681835,1.516667,-0.161355,0.341701,-0.269651,14.525010,-0.168930,0.096548,-0.026645,0.271120,0.016698,0.687746
Pelag_MX_Whirlwind,0.685161,1.516667,-0.173503,0.346124,-0.265047,15.640740,-0.168325,0.096659,-0.027714,0.271064,0.017092,0.687631
Pelag_MX_Whirlwind,0.688487,1.516667,-0.186721,0.349738,-0.259553,16.858530,-0.167996,0.096371,-0.028717,0.271304,0.017350,0.687311
Pelag_MX_Whirlwind,0.691813,1.516667,-0.200459,0.352741,-0.253244,18.155860,-0.167654,0.095917,-0.029669,0.271991,0.017659,0.686833
Pelag_MX_Whirlwind,0.695139,1.516667,-0.214468,0.355136,-0.246212,19.506200,-0.167324,0.095339,-0.030595,0.272915,0.017989,0.686260
Pelag_MX_Whirlwind,0.698465,1.516667,-0.228504,0.356932,-0.238573,20.882680,-0.167026,0.094678,-0.031512,0.273868,0.018304,0.685660
Pelag_MX_Whirlwind,0.701791,1.516667,-0.242330,0.358142,-0.230461,22.258090,-0.166773,0.093972,-0.032432,0.274726,0.018577,0.685088
Pelag_MX_Whirlwind,0.705117,1.516667,-0.255721,0.358784,-0.222030,23.605090,-0.166571,0.093263,-0.033363,0.275724,0.018805,0.684528
Pelag_MX_Whirlwind,0.708443,1.516667,-0.268466,0.358882,-0.213454,24.896320,-0.166421,0.092591,-0.034310,0.276714,0.018975,0.684060
Pelag_MX_Whirlwind,0.711769,1.516667,-0.280364,0.358461,-0.204922,26.104450,-0.166317,0.092007,-0.035277,0.277490,0.019070,0.683789
Pelag_MX_Whirlwind,0.715095,1.516667,-0.291231,0.357552,-0.196635,27.202420,-0.166248,0.091562,-0.036269,0.277849,0.019074,0.683824
Pelag_MX_Whirlwind,0.718421,1.516667,-0.300525,0.356245,-0.189425,28.170250,-0.165783,0.091319,-0.037943,0.278070,0.019070,0.683600
Pelag_MX_Whirlwind,0.721747,1.516667,-0.308395,0.354460,-0.183091,29.031450,-0.164916,0.090926,-0.040074,0.278406,0.019133,0.683206
Pelag_MX_Whirlwind,0.725073,1.516667,-0.315302,0.352145,-0.177007,29.796800,-0.164093,0.090414,-0.041902,0.278578,0.019185,0.683209
Pelag_MX_Whirlwind,0.728399,1.516667,-0.321331,0.349334,-0.171168,30.472910,-0.163421,0.089976,-0.043300,0.278619,0.019205,0.683572
Pelag_MX_Whirlwind,0.731725,1.516667,-0.326560,0.346059,-0.165558,31.066580,-0.163013,0.089832,-0.044173,0.278558,0.019174,0.684263
Pelag_MX_Whirlwind,0.735051,1.516667,-0.330940,0.342475,-0.160892,31.584700,-0.162824,0.090423,-0.045239,0.278544,0.019208,0.684523
Pelag_MX_Whirlwind,0.738377,1.516667,-0.334571,0.338625,-0.157193,32.034300,-0.162717,0.092141,-0.046733,0.278520,0.019352,0.684299
Pelag_MX_Whirlwind,0.741703,1.516667,-0.337652,0.334428,-0.153779,32.422440,-0.162804,0.094465,-0.047782,0.278355,0.019481,0.684224
Pelag_MX_Whirlwind,0.745029,1.516667,-0.340251,0.329917,-0.150615,32.756200,-0.163178,0.096817,-0.048173,0.278050,0.019569,0.684275
Pelag_MX_Whirlwind,0.748355,1.516667,-0.342437,0.325122,-0.147666,33.042710,-0.163973,0.098526,-0.047784,0.277605,0.019589,0.684427
Pelag_MX_Whirlwind,0.751681,1.516667,-0.344275,0.320075,-0.144892,33.289100,-0.165305,0.099157,-0.046740,0.277025,0.019537,0.684685
Pelag_MX_Whirlwind,0.755007,1.516667,-0.345831,0.314804,-0.142254,33.502480,-0.167218,0.099840,-0.045792,0.276364,0.019504,0.685183
Pelag_MX_Whirlwind,0.758333,1.516667,-0.347166,0.309343,-0.139711,33.689900,-0.169667,0.100332,-0.044400,0.275721,0.019484,0.685894
Pelag_MX_Whirlwind,0.761659,1.516667,-0.348344,0.303720,-0.137221,33.858460,-0.172584,0.100100,-0.041893,0.275193,0.019451,0.686766
Pelag_MX_Whirlwind,0.764985,1.516667,-0.349425,0.297967,-0.134744,34.015130,-0.175828,0.098602,-0.037642,0.274880,0.019381,0.687746
Pelag_MX_Whirlwind,0.768311,1.516667,-0.350836,0.292264,-0.132824,34.166900,-0.179524,0.095543,-0.031615,0.274514,0.019394,0.688195
Pelag_MX_Whirlwind,0.771638,1.516667,-0.352627,0.286627,-0.131335,34.320690,-0.183511,0.091377,-0.023663,0.274179,0.019444,0.688136
Pelag_MX_Whirlwind,0.774964,1.516667,-0.354473,0.280933,-0.129607,34.483380,-0.186837,0.086222,-0.013757,0.274312,0.019370,0.688158
Pelag_MX_Whirlwind,0.778290,1.516667,-0.356430,0.275214,-0.127598,34.661800,-0.189003,0.080189,-0.002606,0.274969,0.019166,0.688220
Pelag_MX_Whirlwind,0.781616,1.516667,-0.358555,0.269503,-0.125268,34.862730,-0.189763,0.073264,0.009023,0.276204,0.018832,0.688276
Pelag_MX_Whirlwind,0.784942,1.516667,-0.361581,0.264030,-0.122664,35.093500,-0.189751,0.065196,0.020666,0.277355,0.018605,0.688178
Pelag_MX_Whirlwind,0.788268,1.516667,-0.365446,0.258569,-0.119654,35.361740,-0.188103,0.054678,0.033861,0.278298,0.018525,0.687933
Pelag_MX_Whirlwind,0.791594,1.516667,-0.369380,0.252880,-0.116128,35.667210,-0.183578,0.042976,0.047778,0.279698,0.018370,0.687701
Pelag_MX_Whirlwind,0.794920,1.516667,-0.373391,0.247035,-0.112110,36.008710,-0.176611,0.031854,0.061083,0.281481,0.018177,0.687530
Pelag_MX_Whirlwind,0.798246,1.516667,-0.377488,0.241102,-0.107626,36.384990,-0.168441,0.022721,0.072678,0.283570,0.017986,0.687470
Pelag_MX_Whirlwind,0.801572,1.516667,-0.382299,0.235364,-0.102535,36.794880,-0.161258,0.016566,0.082119,0.285250,0.017998,0.687773
Pelag_MX_Whirlwind,0.804898,1.516667,-0.387906,0.229913,-0.096847,37.237240,-0.155041,0.012206,0.090416,0.286341,0.018021,0.688615
Pelag_MX_Whirlwind,0.808224,1.516667,-0.393633,0.224573,-0.090785,37.710900,-0.149105,0.008762,0.097874,0.287703,0.018068,0.689579
Pelag_MX_Whirlwind,0.811550,1.516667,-0.399495,0.219407,-0.084382,38.214760,-0.143465,0.005966,0.104655,0.289542,0.018432,0.690376
Pelag_MX_Whirlwind,0.814876,1.516667,-0.405509,0.214477,-0.077676,38.747690,-0.138030,0.003666,0.110801,0.292050,0.019350,0.690714
Pelag_MX_Whirlwind,0.818202,1.516667,-0.411894,0.210111,-0.070428,39.308570,-0.132966,0.002201,0.116548,0.295208,0.021233,0.690589
Pelag_MX_Whirlwind,0.821528,1.516667,-0.418702,0.206411,-0.062630,39.896280,-0.128909,0.002355,0.122008,0.299031,0.023848,0.690077
Pelag_MX_Whirlwind,0.824854,1.516667,-0.425724,0.203117,-0.054644,40.509620,-0.125433,0.003370,0.126893,0.303607,0.026860,0.688974
Pelag_MX_Whirlwind,0.828180,1.516667,-0.432983,0.200283,-0.046511,41.147410,-0.122201,0.004573,0.131139,0.308783,0.030333,0.687371
Pelag_MX_Whirlwind,0.831506,1.516667,-0.440505,0.197961,-0.038272,41.808320,-0.118917,0.005253,0.134622,0.314424,0.034337,0.685347
Pelag_MX_Whirlwind,0.834832,1.516667,-0.448128,0.197129,-0.029769,42.487100,-0.115247,0.005710,0.137443,0.320627,0.039875,0.683158
Pelag_MX_Whirlwind,0.838158,1.516667,-0.455688,0.198014,-0.021227,43.154210,-0.111750,0.006558,0.139823,0.327591,0.047114,0.680517
Pelag_MX_Whirlwind,0.841484,1.516667,-0.463339,0.199450,-0.013007,43.804480,-0.108788,0.006888,0.141751,0.334954,0.054710,0.676949
Pelag_MX_Whirlwind,0.844810,1.516667,-0.471051,0.201393,-0.005140,44.438530,-0.106296,0.006803,0.143460,0.342501,0.062420,0.672382
Pelag_MX_Whirlwind,0.848136,1.516667,-0.478790,0.203799,0.002343,45.056910,-0.104128,0.006436,0.145137,0.350036,0.069972,0.666837
Pelag_MX_Whirlwind,0.851462,1.516667,-0.486312,0.206795,0.009457,45.660080,-0.101804,0.006034,0.146868,0.357733,0.077420,0.660541
Pelag_MX_Whirlwind,0.854788,1.516667,-0.493525,0.210381,0.016184,46.248460,-0.098831,0.005362,0.148025,0.366380,0.085736,0.653951
Pelag_MX_Whirlwind,0.858114,1.516667,-0.500663,0.214287,0.022439,46.822510,-0.095586,0.004714,0.148564,0.375373,0.094597,0.646762
Pelag_MX_Whirlwind,0.861440,1.516667,-0.507693,0.218462,0.028192,47.382670,-0.092356,0.004581,0.148741,0.384097,0.103628,0.638777
Pelag_MX_Whirlwind,0.864766,1.516667,-0.514578,0.222855,0.033417,47.929420,-0.089503,0.005224,0.148916,0.391911,0.112450,0.630000
Pelag_MX_Whirlwind,0.868092,1.516667,-0.521125,0.226498,0.038064,48.463350,-0.087174,0.005708,0.149523,0.398414,0.119938,0.620592
Pelag_MX_Whirlwind,0.871418,1.516667,-0.527244,0.229033,0.042100,48.985050,-0.084883,0.005224,0.150681,0.403901,0.126634,0.610801
Pelag_MX_Whirlwind,0.874744,1.516667,-0.533119,0.231629,0.045525,49.495260,-0.082752,0.004992,0.152070,0.408452,0.133410,0.600784
Pelag_MX_Whirlwind,0.878070,1.516667,-0.538717,0.234235,0.048312,49.994770,-0.080871,0.005101,0.153338,0.412265,0.139616,0.590742
Pelag_MX_Whirlwind,0.881396,1.516667,-0.544004,0.236798,0.050432,50.484490,-0.079382,0.005604,0.154160,0.415526,0.144607,0.580958
Pelag_MX_Whirlwind,0.884722,1.516667,-0.549023,0.238924,0.051720,50.969790,-0.078507,0.006160,0.154249,0.418226,0.147504,0.571692
Pelag_MX_Whirlwind,0.888048,1.516667,-0.553621,0.240253,0.052144,51.480210,-0.077933,0.006251,0.154517,0.419812,0.148475,0.563585
Pelag_MX_Whirlwind,0.891374,1.516667,-0.557809,0.241310,0.052100,52.000860,-0.077480,0.006306,0.155142,0.420428,0.148268,0.556480
Pelag_MX_Whirlwind,0.894700,1.516667,-0.561815,0.242259,0.051820,52.506580,-0.077238,0.006420,0.155799,0.420189,0.146994,0.549768
Pelag_MX_Whirlwind,0.898026,1.516667,-0.565860,0.243263,0.051542,52.972050,-0.077305,0.006701,0.156150,0.419226,0.144688,0.542823
Pelag_MX_Whirlwind,0.901352,1.516667,-0.569967,0.244550,0.051511,53.374340,-0.077610,0.007332,0.155945,0.417824,0.141363,0.535101
Pelag_MX_Whirlwind,0.904678,1.516667,-0.573801,0.245950,0.051513,53.721050,-0.077839,0.008220,0.155511,0.415952,0.136536,0.526526
Pelag_MX_Whirlwind,0.908005,1.516667,-0.577492,0.247249,0.051376,54.020240,-0.078123,0.009149,0.154975,0.413453,0.130532,0.517411
Pelag_MX_Whirlwind,0.911331,1.516667,-0.581030,0.248443,0.051075,54.276130,-0.078436,0.010090,0.154441,0.410488,0.124029,0.508187
Pelag_MX_Whirlwind,0.914657,1.516667,-0.584408,0.249525,0.050587,54.493000,-0.078749,0.011019,0.154010,0.407242,0.117682,0.499343
Pelag_MX_Whirlwind,0.917983,1.516667,-0.587366,0.250601,0.049889,54.675120,-0.078805,0.012055,0.153750,0.404182,0.112127,0.491324
Pelag_MX_Whirlwind,0.921309,1.516667,-0.589765,0.251722,0.048962,54.826740,-0.078656,0.013434,0.153414,0.401694,0.107017,0.483328
Pelag_MX_Whirlwind,0.924635,1.516667,-0.591972,0.252710,0.047776,54.952140,-0.078717,0.014880,0.152957,0.399413,0.101958,0.474870
Pelag_MX_Whirlwind,0.927961,1.516667,-0.593977,0.253557,0.046309,55.055530,-0.078971,0.016222,0.152416,0.397293,0.096877,0.465701
Pelag_MX_Whirlwind,0.931287,1.516667,-0.595767,0.254255,0.044538,55.141130,-0.079396,0.017293,0.151836,0.395270,0.091701,0.455572
Pelag_MX_Whirlwind,0.934613,1.516667,-0.597082,0.254822,0.042600,55.213980,-0.079714,0.017964,0.151406,0.393520,0.086398,0.444435
Pelag_MX_Whirlwind,0.937939,1.516667,-0.597953,0.255412,0.040804,55.287190,-0.079796,0.018373,0.151331,0.392052,0.081207,0.432863
Pelag_MX_Whirlwind,0.941265,1.516667,-0.598885,0.256061,0.039044,55.367820,-0.080001,0.018582,0.151390,0.390354,0.076216,0.420873
Pelag_MX_Whirlwind,0.944591,1.516667,-0.599913,0.256792,0.037383,55.460780,-0.080239,0.018623,0.151549,0.388364,0.071465,0.408559
Pelag_MX_Whirlwind,0.947917,1.516667,-0.601074,0.257625,0.035884,55.570970,-0.080416,0.018531,0.151776,0.386029,0.066984,0.396013
Pelag_MX_Whirlwind,0.951243,1.516667,-0.602235,0.258555,0.034800,55.703290,-0.080287,0.018309,0.152230,0.383468,0.062757,0.383493
Pelag_MX_Whirlwind,0.954569,1.516667,-0.603297,0.259576,0.034328,55.862640,-0.079860,0.017928,0.153071,0.380804,0.058664,0.370969
Pelag_MX_Whirlwind,0.957895,1.516667,-0.604561,0.260749,0.034215,56.053970,-0.079481,0.017468,0.153885,0.377853,0.054791,0.358183
Pelag_MX_Whirlwind,0.961221,1.516667,-0.606059,0.262097,0.034525,56.282160,-0.079181,0.016972,0.154546,0.374715,0.051217,0.345265
Pelag_MX_Whirlwind,0.964547,1.516667,-0.607823,0.263643,0.035323,56.552130,-0.078995,0.016485,0.154922,0.371497,0.048012,0.332344
